LGID,SOURCE,LGNAME,LGTYPEID,LGSTATUSID,ABBREV_NAM,MAIL_ADDRE,ALT_ADDRES,MAIL_CITY,MAIL_STATE,MAIL_ZIP,URL,PREV_NAME
65143,Arapahoe Public OIT GIS Share 3-27-15,Cross Creek Metropolitan District No. 2,6,1,Cross Creek Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66553,Larimer County from Parcels 4-3-2015,Encore on 34 Metropolitan District No. 3,6,1,Encore on 34 Metropolitan District No. 3,"1700 Lincoln Street, Suite 2000",c/o Spencer Fane  LLP,Denver,CO,80203-4538,,
35006,Larimer County from Parcels 4-3-2015,Estes Park Sanitation District,10,1,Estes Park Sanitation District,PO Box 722,,Estes Park,CO,80517,,
66139,Denver Public OIT GIS Share 3-27-15,DUS Metropolitan District No. 2,6,1,DUS Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Becher, P.C.",Denver,CO,80203-1214,,
66171,Larimer County from Parcels 4-3-2015,Estes Valley Fire Protection District,8,1,Estes Valley Fire Protection District,901 North St. Vrain Avenue,,Estes Park,CO,80517,,
35059,Larimer County from Parcels 4-3-2015,Estes Valley Public Library District,16,1,Estes Valley Public Library District,PO Box 1687,335 East Elkhorn Avenue,Estes Park,CO,80517,,
65394,Arapahoe Public OIT GIS Share 3-27-15,Copperleaf Metropolitan District No. 2,6,1,Copperleaf Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Becher, P.C.",Denver,CO,80203-1214,,
66373,Larimer County from Parcels 4-3-2015,Larimer County Horseshoe View Estates North Public Improvement District No. 53,31,1,Larimer Cty Horseshoe View Est N PID #53,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
03107,Arapahoe Public OIT GIS Share 3-27-15,Columbia Metropolitan District,6,1,Columbia Metropolitan District,"141 Union Boulevard, Suite 150",c/o Special District Management,Lakewood,CO,80228-1898,,
66456,Larimer County from Parcels 4-3-2015,Larimer County Boyd's West Public Improvement District No. 56,31,1,Larimer County Boyd's West P.I.D. No. 56,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
66554,Larimer County from Parcels 4-3-2015,Larimer County Cobblestone Farms Public Improvement District No. 57,31,1,Larimer Cty Cobblestone Farms P.I.D. #57,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
03067,Arapahoe Public OIT GIS Share 3-27-15,Smoky Hill Metropolitan District,6,1,Smoky Hill Metropolitan District,P.O. Box 460550,,Centennial,CO,80046-0550,www.smokyhillmetrodistrict.org,
66555,Larimer County from Parcels 4-3-2015,Larimer County Misty Creek Public Improvement District No. 58,31,1,Larimer County Misty Creek P.I.D. No. 58,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,,
65788,Weld Tax Districts 4-28-2015,Springs South Metropolitan District,6,1,Springs South Metropolitan District,"1641 California Street, Suite 300",c/o Miller & Associates,Denver,CO,80202,,
03024,Arapahoe Public OIT GIS Share 3-27-15,Heather Gardens Metropolitan District,6,1,Heather Gardens Metropolitan District,2888 South Heather Gardens Way,,Aurora,CO,80014,,
65669,Arapahoe Public OIT GIS Share 3-27-15,Iliff Commons Metropolitan District No. 3,6,1,Iliff Commons Metropolitan District #3,"2154 E. Commons Ave., Suite 2000",,Centennial,CO,80122,,
65668,Arapahoe Public OIT GIS Share 3-27-15,Iliff Commons Metropolitan District No. 2,6,1,Iliff Commons Metropolitan District #2,"7400 E. Orchard Road, Suite 3300",c/o Seter & Van Wall,Greenwood Village,CO,80111,,
65024,Larimer County from Parcels 4-3-2015,Larimer County Saddleback Public Improvement District No. 22,31,1,Larimer County Saddleback P.I.D. No. 22,PO Box 1190,c/o Larimer County Engineering,Fort Collins,CO,80522-1190,www.larimer.org,
66026,Arapahoe Public OIT GIS Share 3-27-15,Gardens on Havana Metropolitan District No. 3,6,1,Gardens on Havana Metro. District #3,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66025,Arapahoe Public OIT GIS Share 3-27-15,Gardens on Havana Metropolitan District No. 2,6,1,Gardens on Havana Metro. District #2,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66024,Arapahoe Public OIT GIS Share 3-27-15,Gardens on Havana Metropolitan District No. 1,6,1,Gardens on Havana Metro. District #1,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
66079,Arapahoe Public OIT GIS Share 3-27-15,MJC Metropolitan District,6,1,MJC Metropolitan District,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03149,Arapahoe Public OIT GIS Share 3-27-15,Murphy Creek Metropolitan District No. 1,6,1,Murphy Creek Metropolitan District No. 1,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
03142,Arapahoe Public OIT GIS Share 3-27-15,Highline Glen Metropolitan District,6,1,Highline Glen Metropolitan District,"450 East 17th Avenue, Suite 400",c/o McGeady Becher P.C.,Denver,CO,80203-1214,,
03053,Arapahoe Public OIT GIS Share 3-27-15,Heritage Greens Metropolitan District,6,1,Heritage Greens Metropolitan District,"1700 Lincoln Steet, Suite 3800",c/o Spencer Fane & Grimshaw,Denver,CO,80203,,
65546,Adams Assessor Office 06-25-2015,Painted Prairie Metropolitan District No. 2,6,1,Painted Prairie Metro. District #2,1700 Lincoln St Ste 3800,c/o Spencer Fane & Grimshaw LLP,Denver,CO,80203,,
65473,Arapahoe Public OIT GIS Share 3-27-15,Inverness North Metropolitan District,6,1,Inverness North Metropolitan District,1700 Lincoln St Ste 2000,c/o Spencer Fane LLP,Denver,CO,80203-4538,,
03132,Arapahoe Public OIT GIS Share 3-27-15,Liverpool Metropolitan District,6,1,Liverpool Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111-4974,,
03150,Arapahoe Public OIT GIS Share 3-27-15,Murphy Creek Metropolitan District No. 2,6,1,Murphy Creek Metropolitan District No. 2,"2154 E. Common Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
03151,Arapahoe Public OIT GIS Share 3-27-15,Murphy Creek Metropolitan District No. 3,6,1,Murphy Creek Metropolitan District No. 3,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65732,Arapahoe Public OIT GIS Share 3-27-15,Murphy Creek Metropolitan District No. 4,6,1,Murphy Creek Metropolitan District No. 4,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,
03056,Arapahoe Public OIT GIS Share 3-27-15,Liberty Hill Metropolitan District,6,1,Liberty Hill Metropolitan District,PO Box 2552,,Centennial,CO,80161-2552,,
65540,Adams Assessor Office 06-25-2015,Prairie Farm Metropolitan District,6,1,Prairie Farm Metropolitan District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
03112,Arapahoe Public OIT GIS Share 3-27-15,Landmark Metropolitan District,6,1,Landmark Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111-2814,,
65305,Larimer County from Parcels 4-3-2015,Larimer County Poudre Overlook Public Improvement District No. 30,31,1,Larimer Cty. Poudre Overlook P.I.D. #30,PO Box 1190,c/o Larimer County Engineering Department,Fort Collins,CO,80522-1190,www.larimer.org,
65531,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 1,6,1,Prime Sites Metropolitan District No. 1,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03099,Arapahoe Public OIT GIS Share 3-27-15,Interstate South Metropolitan District,6,1,Interstate South Metropolitan District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
65902,Arapahoe Public OIT GIS Share 3-27-15,Eagle's Nest Metropolitan District,6,1,Eagle's Nest Metropolitan District,"2154 E. Commons Avenue, Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65532,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 2,6,1,Prime Sites Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65533,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 3,6,1,Prime Sites Metropolitan District No. 3,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65534,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 4,6,1,Prime Sites Metropolitan District No. 4,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03129,Arapahoe Public OIT GIS Share 3-27-15,Goodman Metropolitan District,6,1,Goodman Metropolitan District,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65120,Arapahoe Public OIT GIS Share 3-27-15,Foxfield Metropolitan District No. 1,6,1,Foxfield Metropolitan District No. 1,"1700 Lincoln Street, Suite 2000",c/o Spencer Fane LLP,Denver,CO,80203,,
65830,Weld Tax Districts 4-28-2015,North Suburban Metropolitan District No. 3,6,1,North Suburban Metropolitan District #3,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65535,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 5,6,1,Prime Sites Metropolitan District No. 5,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03039,Arapahoe Public OIT GIS Share 3-27-15,East Valley Metropolitan District,6,1,East Valley Metropolitan District,PO Box 3110,,Parker,CO,80134,www.eastvalleywater.20m.com,East Valley Water & Sanitation District
65968,Arapahoe Public OIT GIS Share 3-27-15,Kent Place Metropolitan District No. 1,6,1,Kent Place Metropolitan District No. 1,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
01066,Adams Assessor Office 06-25-2015,Riverdale Dunes Metropolitan District No. 1,6,1,Riverdale Dunes Metro. District No. 1,PO Box 1330,"c/o Robertson Realizations, LLC",Brighton,CO,80601,http://www.rdmetro1.org/default.aspx,
65019,Arapahoe Public OIT GIS Share 3-27-15,Kings Point Metropolitan District No. 2,6,1,Kings Point Metropolitan District No. 2,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65018,Arapahoe Public OIT GIS Share 3-27-15,Kings Point Metropolitan District No. 1,6,1,Kings Point Metropolitan District No. 1,"450 East 17th Avenue, Suite 400",c/o McGeady Becher P.C.,Denver,CO,80203-1214,,
65525,Arapahoe Public OIT GIS Share 3-27-15,Kings Point Metropolitan District No. 3,6,1,Kings Point Metropolitan District No. 3,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03092,Arapahoe Public OIT GIS Share 3-27-15,Highland Park Metropolitan District,6,1,Highland Park Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLarsonAllen LLP,Greenwood Village,CO,80111-2814,,
65970,Arapahoe Public OIT GIS Share 3-27-15,Flat Rock Metropolitan District No. 1,6,1,Flat Rock Metropolitan District No. 1,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
21066,Downloaded from El Paso County Assessor 05-01-2015,Sunset Metropolitan District,6,1,Sunset Metropolitan District,"4725 S. Monaco Street, Suite 225",,Denver,CO,80237,,
03048,Arapahoe Public OIT GIS Share 3-27-15,Greenwood South Metropolitan District,6,1,Greenwood South Metropolitan District,4725 S Monaco St Ste 225,c/o Icenogle Seaver Pogue PC,Denver,CO,80237,,
65234,Arapahoe Public OIT GIS Share 3-27-15,Traditions Metropolitan District No. 2,6,1,Traditions Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65222,Arapahoe Public OIT GIS Share 3-27-15,Greenwood Athletic Club Metropolitan District,6,1,Greenwood Athletic Club Metro. District,"4725 South Monaco Street, Suite 225","c/o Icenogle Seaver Pogue, P.C.",Denver,CO,80237,,
65976,Arapahoe Public OIT GIS Share 3-27-15,Parklands Village 2 Metropolitan District No. 3,6,1,Parklands Village 2 Metro. Dist. No. 3,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,Flat Rock Metropolitan District No. 7
65975,Arapahoe Public OIT GIS Share 3-27-15,Parklands Village 2 Metropolitan District No. 2,6,1,Parklands Village 2 Metro. Dist. No. 2,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,Flat Rock Metropolitan District No. 6
65831,Weld Tax Districts 4-28-2015,North Suburban Metropolitan District No. 4,6,1,North Suburban Metropolitan District #4,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65536,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 6,6,1,Prime Sites Metropolitan District No. 6,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
03108,Arapahoe Public OIT GIS Share 3-27-15,Galleria Metropolitan District,6,1,Galleria Metropolitan District,"8390 E. Crescent Parkway, Suite 500",c/o CliftonLaronAllen LLP,Greenwood Village,CO,80111-2814,,
65974,Arapahoe Public OIT GIS Share 3-27-15,Parklands Village 2 Metropolitan District No. 1,6,1,Parklands Village 2 Metro. Dist. No. 1,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,Flat Rock Metropolitan District No. 5
65973,Arapahoe Public OIT GIS Share 3-27-15,Flat Rock Metropolitan District No. 4,6,1,Flat Rock Metropolitan District No. 4,"2154 E. Commons Ave., Suite 2000",c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,
65972,Arapahoe Public OIT GIS Share 3-27-15,Flat Rock Metropolitan District No. 3,6,1,Flat Rock Metropolitan District No. 3,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65779,Arapahoe Public OIT GIS Share 3-27-15,Forest Trace Metropolitan District No. 3,6,1,Forest Trace Metropolitan District No. 3,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65777,Arapahoe Public OIT GIS Share 3-27-15,Forest Trace Metropolitan District No. 1,6,1,Forest Trace Metropolitan District No. 1,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65778,Arapahoe Public OIT GIS Share 3-27-15,Forest Trace Metropolitan District No. 2,6,1,Forest Trace Metropolitan District No. 2,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65633,Arapahoe Public OIT GIS Share 3-27-15,Fitzsimons Village Metropolitan District No. 3,6,1,Fitzsimons Village Metro. District #3,8390 E Crescent Pkwy Ste 500,c/o CliftonLaronAllen LLP,Greenwood Village,CO,80111,,
65632,Arapahoe Public OIT GIS Share 3-27-15,Fitzsimons Village Metropolitan District No. 2,6,1,Fitzsimons Village Metro. District #2,8390 E Crescent Pkwy Ste 500,c/o CliftonLaronAllen LLP,Greenwood Village,CO,80111,,
65631,Arapahoe Public OIT GIS Share 3-27-15,Fitzsimons Village Metropolitan District No. 1,6,1,Fitzsimons Village Metro. District #1,8390 E Crescent Pkwy Ste 500,c/o CliftonLaronAllen LLP,Greenwood Village,CO,80111,,
65971,Arapahoe Public OIT GIS Share 3-27-15,Flat Rock Metropolitan District No. 2,6,1,Flat Rock Metropolitan District No. 2,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele Tanaka & Waldron, P.C.",Centennial,CO,80122,,
65670,Arapahoe Public OIT GIS Share 3-27-15,Iliff Commons Metropolitan District No. 4,6,3,Iliff Commons Metropolitan District #4,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,
66505,Weld Tax Districts 4-28-2015,Northlake Metropolitan District No. 1,6,1,Northlake Metropolitan District No. 1,1627 East 18th Street,"c/o Pinnacle Consulting Group, Inc.",Loveland,CO,80538,,
21108,Downloaded from El Paso County Assessor 05-01-2015,Stetson Ridge Metropolitan District No. 1,6,1,Stetson Ridge Metropolitan District #1,6385 Corporate Drive- Suite 200,,Colorado Springs,CO,80919,,
65690,Arapahoe Public OIT GIS Share 3-27-15,Littleton Village Metropolitan District No. 1,6,1,Littleton Village Metropolitan Dist. #1,2154 E Commons Ave Ste 2000,c/o White Bear Ankele Tanaka & Waldron,Centennial,CO,80122,,Littleton Village Metropolitan District
65244,Arapahoe Public OIT GIS Share 3-27-15,Powhaton Road Metropolitan District No. 2,6,1,Powhaton Road Metropolitan District #2,"2154 E. Commons Ave., Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,Sand Creek Ranch Metropolitan District No. 2
65017,Downloaded from El Paso County Assessor 05-01-2015,Woodmen Road Metropolitan District,6,1,Woodmen Road Metropolitan District,"455 East Pikes Peak Avenue, Suite 100","c/o Schooler & Associates, Inc.",Colorado Springs,CO,80903,,
65537,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 7,6,1,Prime Sites Metropolitan District No. 7,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65538,Adams Assessor Office 06-25-2015,Prime Sites Metropolitan District No. 8,6,1,Prime Sites Metropolitan District No. 8,"450 East 17th Avenue, Suite 400","c/o McGeady Sisneros, P.C.",Denver,CO,80203-1214,,
65093,Arapahoe Public OIT GIS Share 3-27-15,Tallgrass Metropolitan District,6,1,Tallgrass Metropolitan District,333 W Drake Rd Ste 142,,Fort Collins,CO,80526,www.tallgrassmetropolitandistrict.com,North Quincy Highlands Metropolitan District
65195,Arapahoe Public OIT GIS Share 3-27-15,Oak Park Metropolitan District,6,1,Oak Park Metropolitan District,390 Union Blvd Ste 400,Collins Cockrel & Cole PC,Lakewood,CO,80228-1556,,
03085,Arapahoe Public OIT GIS Share 3-27-15,Orchard Valley Metropolitan District,6,1,Orchard Valley Metropolitan District,5291 East Yale Avenue,c/o Koelbel and Company,Denver,CO,80222,,
65118,Douglas County Open Data 4-27-2015,Lincoln Meadows Metropolitan District,6,1,Lincoln Meadows Metropolitan District,9068 Forsstrom Dr #C-1,,Lone Tree,CO,80124,,
03086,Arapahoe Public OIT GIS Share 3-27-15,Panorama Metropolitan District,6,1,Panorama Metropolitan District,"141 Union Boulevard, Suite 150",,Lakewood,CO,80228-1898,,
03093,Arapahoe Public OIT GIS Share 3-27-15,Piney Creek Metropolitan District,6,1,Piney Creek Metropolitan District,6958 Fire Opal Lane,"c/o Partica Muller, C.P.A., P.C.",Castle Rock,CO,80108,,
65672,Arapahoe Public OIT GIS Share 3-27-15,Powhaton Road Metropolitan District No. 5,6,1,Powhaton Road Metropolitan District #5,"2154 E. Commons Avenue, Suite 2000","c/o White Bear Ankele, P.C.",Centennial,CO,80122,,Starfall Metropolitan District No. 2
03133,Arapahoe Public OIT GIS Share 3-27-15,Sterling Hills Metropolitan District,6,1,Sterling Hills Metropolitan District,"7400 East Orchard Road, Suite 3300","c/o Seter & Vander Wall, P.C.",Greenwood Village,CO,80111,,
59023,DOLA CTF 04-14-2015,Willow Brook Metropolitan District,6,1,Willow Brook Metropolitan District,7995 E Prentice Ave Ste 103E,CRS of Colorado LLC,Greenwood Village,CO,80111,www.rubyranch.com,
