"Feature Name|""ID""|""Class""|""County""|""State""|""Latitude""|""Longitude""|""Ele(ft)""|""Map""|""BGN Date""|""Entry Date""|"
"Sample|""191907""|""Populated Place""|""Fremont""|""CO""|""382820N""|""1052120W""|""5735""|""Royal Gorge""|""""|""13-OCT-1978"""
"San Acacio|""204786""|""Populated Place""|""Costilla""|""CO""|""371250N""|""1053352W""|""7730""|""San Acacio""|""""|""13-OCT-1978"""
"San Acacio Census Designated Place|""2583291""|""Census""|""Costilla""|""CO""|""371231N""|""1053400W""|""7720""|""San Acacio""|""""|""31-MAR-2010"""
"San Antonio|""190920""|""Populated Place""|""Conejos""|""CO""|""370115N""|""1060141W""|""7943""|""Antonito""|""""|""13-OCT-1978"""
"San Isabel|""192524""|""Populated Place""|""Custer""|""CO""|""375915N""|""1050316W""|""8514""|""San Isabel""|""""|""13-OCT-1978"""
"San Juan|""169438""|""Populated Place""|""Las Animas""|""CO""|""Unknown""|""Unknown""|""""|""Unknown""|""""|""01-JUL-1993"""
"San Luis|""204787""|""Populated Place""|""Costilla""|""CO""|""371203N""|""1052526W""|""7982""|""San Luis""|""""|""13-OCT-1978"""
"San Miguel|""194863""|""Populated Place""|""Las Animas""|""CO""|""370558N""|""1042344W""|""6850""|""Fishers Peak""|""""|""13-OCT-1978"""
"San Miguel|""187110""|""Populated Place""|""San Miguel""|""CO""|""375649N""|""1075009W""|""8750""|""Telluride""|""""|""13-OCT-1978"""
"San Pablo|""193028""|""Populated Place""|""Costilla""|""CO""|""370857N""|""1052349W""|""8094""|""San Luis""|""""|""13-OCT-1978"""
"San Pedro|""204788""|""Populated Place""|""Costilla""|""CO""|""370935N""|""1052409W""|""8074""|""San Luis""|""""|""13-OCT-1978"""
"Sandown|""184738""|""Populated Place""|""Denver""|""CO""|""394621N""|""1045405W""|""5276""|""Commerce City""|""""|""13-OCT-1978"""
"Sanford|""203638""|""Populated Place""|""Conejos""|""CO""|""371530N""|""1055417W""|""7602""|""La Jara""|""""|""13-OCT-1978"""
"Santa Maria|""183214""|""Populated Place""|""Park""|""CO""|""392659N""|""1053800W""|""8471""|""Mount Logan""|""""|""13-OCT-1978"""
"Sapinero|""188204""|""Populated Place""|""Gunnison""|""CO""|""382734N""|""1071808W""|""7621""|""Sapinero""|""""|""13-OCT-1978"""
"Sarcillo|""203736""|""Populated Place""|""Las Animas""|""CO""|""370732N""|""1044534W""|""6594""|""Weston""|""""|""13-OCT-1978"""
"Sargents|""204762""|""Populated Place""|""Saguache""|""CO""|""382415N""|""1062454W""|""8478""|""Sargents""|""""|""13-OCT-1978"""
"Satank|""174838""|""Populated Place""|""Garfield""|""CO""|""392450N""|""1071342W""|""6119""|""Carbondale""|""""|""13-OCT-1978"""
"Saunders|""185394""|""Populated Place""|""Delta""|""CO""|""384537N""|""1080036W""|""4993""|""North Delta""|""""|""13-OCT-1978"""
"Saxton|""186484""|""Populated Place""|""Delta""|""CO""|""384606N""|""1075817W""|""5007""|""Orchard City""|""""|""13-OCT-1978"""
"Scenic Heights|""2354745""|""Populated Place""|""Jefferson""|""CO""|""394846N""|""1050506W""|""5436""|""Arvada""|""""|""28-SEP-2007"""
"Schramm|""183024""|""Populated Place""|""Yuma""|""CO""|""400650N""|""1023622W""|""4022""|""Schramm""|""""|""13-OCT-1978"""
"Security|""203683""|""Populated Place""|""El Paso""|""CO""|""384530N""|""1044435W""|""5758""|""Elsmere""|""""|""13-OCT-1978"""
"Security-Widefield Census Designated Place|""2409300""|""Census""|""El Paso""|""CO""|""384455N""|""1044250W""|""5850""|""Fountain""|""""|""11-MAR-2008"""
"Sedalia|""204740""|""Populated Place""|""Douglas""|""CO""|""392613N""|""1045735W""|""5840""|""Sedalia""|""""|""13-OCT-1978"""
"Sedalia Census Designated Place|""2409301""|""Census""|""Douglas""|""CO""|""392623N""|""1045812W""|""5823""|""Sedalia""|""""|""11-MAR-2008"""
"Sedgewick (historical)|""189937""|""Populated Place""|""Saguache""|""CO""|""381645N""|""1060852W""|""9232""|""Bonanza""|""""|""13-OCT-1978"""
"Sedgwick|""182694""|""Populated Place""|""Sedgwick""|""CO""|""405611N""|""1023132W""|""3586""|""Sedgwick""|""""|""13-OCT-1978"""
"Segundo|""196404""|""Populated Place""|""Las Animas""|""CO""|""370731N""|""1044520W""|""6621""|""Weston""|""""|""31-AUG-1992"""
"Segundo Census Designated Place|""2583292""|""Census""|""Las Animas""|""CO""|""370721N""|""1044423W""|""6598""|""Valdez""|""""|""31-MAR-2010"""
"Seibert|""195118""|""Populated Place""|""Kit Carson""|""CO""|""391757N""|""1025209W""|""4711""|""Seibert""|""""|""13-OCT-1978"""
"Selma|""171117""|""Populated Place""|""Logan""|""CO""|""404617N""|""1030152W""|""3819""|""Iliff""|""""|""13-OCT-1978"""
"Sequndo|""194820""|""Populated Place""|""Las Animas""|""CO""|""370715N""|""1044320W""|""6542""|""Valdez""|""""|""13-OCT-1978"""
"Settlers Village|""2354632""|""Populated Place""|""Arapahoe""|""CO""|""394201N""|""1044853W""|""5541""|""Fitzsimons""|""""|""28-SEP-2007"""
"Seven Hills|""2354659""|""Populated Place""|""Arapahoe""|""CO""|""393930N""|""1044541W""|""5627""|""Fitzsimons""|""""|""28-SEP-2007"""
"Seven Hills|""197732""|""Populated Place""|""Boulder""|""CO""|""400135N""|""1051843W""|""5919""|""Boulder""|""""|""01-SEP-1992"""
"Seven Hills Census Designated Place|""2583293""|""Census""|""Boulder""|""CO""|""400210N""|""1051956W""|""6443""|""Boulder""|""""|""31-MAR-2010"""
"Seven Lakes (historical)|""191253""|""Populated Place""|""Teller""|""CO""|""384654N""|""1050031W""|""10984""|""Pikes Peak""|""""|""13-OCT-1978"""
"Sevenmile Plaza|""190318""|""Populated Place""|""Rio Grande""|""CO""|""373853N""|""1061415W""|""7766""|""Sevenmile Plaza""|""""|""13-OCT-1978"""
"Severance|""180531""|""Populated Place""|""Weld""|""CO""|""403127N""|""1045104W""|""4888""|""Severance""|""""|""13-OCT-1978"""
"Shaffers Crossing|""183298""|""Populated Place""|""Jefferson""|""CO""|""392843N""|""1052206W""|""7920""|""Pine""|""""|""13-OCT-1978"""
"Shamballah-Ashrama|""183567""|""Populated Place""|""Douglas""|""CO""|""392035N""|""1050200W""|""7073""|""Devils Head""|""""|""13-OCT-1978"""
"Shamballah-Ashrama Census Designated Place|""2583294""|""Census""|""Douglas""|""CO""|""392029N""|""1050157W""|""7136""|""Devils Head""|""""|""31-MAR-2010"""
"Shamrock|""183046""|""Populated Place""|""Adams""|""CO""|""395307N""|""1034859W""|""4892""|""Shamrock""|""""|""13-OCT-1978"""
"Shavano (historical)|""203902""|""Populated Place""|""Chaffee""|""CO""|""383610N""|""1061725W""|""10748""|""Garfield""|""""|""13-OCT-1978"""
"Shaw|""195060""|""Populated Place""|""Lincoln""|""CO""|""393302N""|""1032139W""|""5157""|""Shaw""|""""|""13-OCT-1978"""
"Shaw Heights|""2354403""|""Populated Place""|""Adams""|""CO""|""395109N""|""1050235W""|""5449""|""Arvada""|""""|""28-SEP-2007"""
"Shaw Heights Census Designated Place|""2583295""|""Census""|""Adams""|""CO""|""395124N""|""1050221W""|""5512""|""Arvada""|""""|""31-MAR-2010"""
"Shawnee|""183232""|""Populated Place""|""Park""|""CO""|""392516N""|""1053315W""|""8120""|""Shawnee""|""""|""13-OCT-1978"""
"Sheephorn|""175627""|""Populated Place""|""Eagle""|""CO""|""395332N""|""1062801W""|""7972""|""Sheephorn Mountain""|""""|""13-OCT-1978"""
"Shelton|""195494""|""Populated Place""|""Otero""|""CO""|""380500N""|""1033623W""|""4203""|""Cheraw""|""""|""13-OCT-1978"""
"Shenandoah|""2354682""|""Populated Place""|""Arapahoe""|""CO""|""393737N""|""1044827W""|""5781""|""Fitzsimons""|""""|""28-SEP-2007"""
"Sheridan|""204714""|""Populated Place""|""Arapahoe""|""CO""|""393849N""|""1050131W""|""5318""|""Fort Logan""|""""|""13-OCT-1978"""
"Sheridan Green|""2354694""|""Populated Place""|""Jefferson""|""CO""|""395348N""|""1050354W""|""5295""|""Lafayette""|""""|""28-SEP-2007"""
"Sheridan Lake|""195322""|""Populated Place""|""Kiowa""|""CO""|""382800N""|""1021732W""|""4071""|""Sheridan Lake""|""""|""13-OCT-1978"""
"Sherrelwood|""1867088""|""Populated Place""|""Adams""|""CO""|""395016N""|""1050005W""|""5289""|""Arvada""|""""|""15-MAY-2000"""
"Sherrelwood Census Designated Place|""2408726""|""Census""|""Adams""|""CO""|""395020N""|""1050005W""|""5292""|""Arvada""|""""|""11-MAR-2008"""
"Sherrelwood Estates|""2108214""|""Populated Place""|""Adams""|""CO""|""395041N""|""1050034W""|""5387""|""Arvada""|""""|""27-FEB-2007"""
"Sherwood Farms|""2354929""|""Populated Place""|""Jefferson""|""CO""|""394956N""|""1051029W""|""5587""|""Golden""|""""|""17-OCT-2007"""
"Shirley|""193365""|""Populated Place""|""El Paso""|""CO""|""385404N""|""1043912W""|""6676""|""Falcon NW""|""""|""13-OCT-1978"""
"Shirley (historical)|""189875""|""Populated Place""|""Chaffee""|""CO""|""382528N""|""1060742W""|""8651""|""Mount Ouray""|""""|""13-OCT-1978"""
"Side Creek|""2354635""|""Populated Place""|""Arapahoe""|""CO""|""394118N""|""1044558W""|""5600""|""Fitzsimons""|""""|""28-SEP-2007"""
"Sierra Estates|""2354736""|""Populated Place""|""Jefferson""|""CO""|""395009N""|""1050617W""|""5590""|""Arvada""|""""|""28-SEP-2007"""
"Sierra Vista|""2354741""|""Populated Place""|""Jefferson""|""CO""|""395009N""|""1050648W""|""5623""|""Arvada""|""""|""28-SEP-2007"""
"Sikes|""192078""|""Populated Place""|""Fremont""|""CO""|""381530N""|""1050429W""|""5935""|""Florence SE""|""""|""13-OCT-1978"""
"Sillsville|""189630""|""Populated Place""|""Gunnison""|""CO""|""382648N""|""1064540W""|""8035""|""Iris""|""""|""13-OCT-1978"""
"Siloam|""193685""|""Populated Place""|""Pueblo""|""CO""|""381505N""|""1045833W""|""5449""|""Hobson""|""""|""13-OCT-1978"""
"Silt|""204657""|""Populated Place""|""Garfield""|""CO""|""393255N""|""1073922W""|""5456""|""Silt""|""""|""13-OCT-1978"""
"Silver Cliff|""192157""|""Populated Place""|""Custer""|""CO""|""380807N""|""1052647W""|""7985""|""Westcliffe""|""""|""13-OCT-1978"""
"Silver Heights|""185086""|""Populated Place""|""Douglas""|""CO""|""392505N""|""1045157W""|""6230""|""Castle Rock North""|""""|""13-OCT-1978"""
"Silver Heights Census Designated Place|""2583296""|""Census""|""Douglas""|""CO""|""392506N""|""1045158W""|""6214""|""Castle Rock North""|""""|""31-MAR-2010"""
"Silver Plume|""181905""|""Populated Place""|""Clear Creek""|""CO""|""394146N""|""1054333W""|""9101""|""Georgetown""|""""|""13-OCT-1978"""
"Silver Springs|""197816""|""Populated Place""|""Boulder""|""CO""|""400056N""|""1052716W""|""8123""|""Gold Hill""|""""|""01-SEP-1992"""
"Silver Springs|""183255""|""Populated Place""|""Park""|""CO""|""392733N""|""1052346W""|""8392""|""Bailey""|""""|""13-OCT-1978"""
"Silver Spruce|""178634""|""Populated Place""|""Boulder""|""CO""|""400017N""|""1052052W""|""6066""|""Boulder""|""""|""13-OCT-1978"""
"Silverdale (historical)|""181885""|""Populated Place""|""Clear Creek""|""CO""|""394130N""|""1054146W""|""9275""|""Georgetown""|""""|""13-OCT-1978"""
"Silverthorne|""204668""|""Populated Place""|""Summit""|""CO""|""393756N""|""1060427W""|""8756""|""Dillon""|""""|""13-OCT-1978"""
"Silverton|""204750""|""Populated Place""|""San Juan""|""CO""|""374843N""|""1073952W""|""9308""|""Silverton""|""""|""13-OCT-1978"""
"Simla|""193219""|""Populated Place""|""Elbert""|""CO""|""390830N""|""1040502W""|""5978""|""Simla""|""""|""13-OCT-1978"""
"Simpson|""203727""|""Populated Place""|""Las Animas""|""CO""|""372952N""|""1041002W""|""5620""|""Tyrone""|""""|""13-OCT-1978"""
"Singleton|""183224""|""Populated Place""|""Park""|""CO""|""392635N""|""1053607W""|""8300""|""Shawnee""|""""|""13-OCT-1978"""
"Sinnard|""177455""|""Populated Place""|""Larimer""|""CO""|""403518N""|""1050012W""|""4944""|""Fort Collins""|""""|""13-OCT-1978"""
"Skinners|""193532""|""Populated Place""|""El Paso""|""CO""|""384608N""|""1044541W""|""5777""|""Colorado Springs""|""""|""13-OCT-1978"""
"Sky Village|""182602""|""Populated Place""|""Jefferson""|""CO""|""393302N""|""1051450W""|""7880""|""Indian Hills""|""""|""13-OCT-1978"""
"Skyline Estates|""2354764""|""Populated Place""|""Jefferson""|""CO""|""394746N""|""1050705W""|""5466""|""Arvada""|""""|""28-SEP-2007"""
"Skyline Vista|""2354407""|""Populated Place""|""Adams""|""CO""|""394950N""|""1050112W""|""5318""|""Arvada""|""""|""28-SEP-2007"""
"Slate Creek|""1947608""|""Populated Place""|""Summit""|""CO""|""394703N""|""1060948W""|""8205""|""Squaw Creek""|""""|""31-AUG-1992"""
"Slater|""1952147""|""Populated Place""|""Moffat""|""CO""|""405652N""|""1072952W""|""7753""|""Bakers Peak""|""""|""07-MAR-2002"""
"Slavonia|""196723""|""Populated Place""|""Routt""|""CO""|""404704N""|""1064215W""|""9796""|""Mount Zirkel""|""""|""01-NOV-1991"""
"Sloan|""180898""|""Populated Place""|""Weld""|""CO""|""400306N""|""1042917W""|""4921""|""Prospect Valley""|""""|""13-OCT-1978"""
"Smeltertown|""189426""|""Populated Place""|""Chaffee""|""CO""|""383251N""|""1060052W""|""7096""|""Salida West""|""""|""13-OCT-1978"""
"Smeltertown Census Designated Place|""2583297""|""Census""|""Chaffee""|""CO""|""383308N""|""1060030W""|""7142""|""Salida West""|""""|""31-MAR-2010"""
"Smith Hill|""181557""|""Populated Place""|""Gilpin""|""CO""|""394642N""|""1052731W""|""7654""|""Black Hawk""|""""|""13-OCT-1978"""
"Smith Place|""188532""|""Populated Place""|""Gunnison""|""CO""|""381206N""|""1070335W""|""8438""|""Rudolph Hill""|""""|""13-OCT-1978"""
"Sneffels (historical)|""187256""|""Populated Place""|""Ouray""|""CO""|""375831N""|""1074459W""|""10620""|""Ironton""|""""|""13-OCT-1978"""
"Snow Water Springs|""183543""|""Populated Place""|""Jefferson""|""CO""|""391553N""|""1051301W""|""6358""|""Deckers""|""""|""13-OCT-1978"""
"Snowmass|""179690""|""Populated Place""|""Pitkin""|""CO""|""391954N""|""1065910W""|""6847""|""Woody Creek""|""""|""13-OCT-1978"""
"Snowmass Village|""204832""|""Populated Place""|""Pitkin""|""CO""|""391247N""|""1065616W""|""8209""|""Highland Peak""|""""|""01-DEC-1991"""
"Snyder|""182931""|""Populated Place""|""Morgan""|""CO""|""401945N""|""1033547W""|""4193""|""Brush East""|""""|""13-OCT-1978"""
"Snyder Census Designated Place|""2583298""|""Census""|""Morgan""|""CO""|""401951N""|""1033531W""|""4180""|""Brush East""|""""|""31-MAR-2010"""
"Somerset|""186369""|""Populated Place""|""Gunnison""|""CO""|""385535N""|""1072813W""|""6030""|""Somerset""|""""|""13-OCT-1978"""
"Somerset Village|""2354637""|""Populated Place""|""Arapahoe""|""CO""|""394142N""|""1044718W""|""5561""|""Fitzsimons""|""""|""28-SEP-2007"""
"Sopris (historical)|""194702""|""Populated Place""|""Las Animas""|""CO""|""370805N""|""1043352W""|""6234""|""Trinidad West""|""""|""13-OCT-1978"""
"Sopris Plaza (historical)|""194704""|""Populated Place""|""Las Animas""|""CO""|""370826N""|""1043432W""|""6234""|""Trinidad West""|""""|""13-OCT-1978"""
"South Fork|""203420""|""Populated Place""|""Rio Grande""|""CO""|""374012N""|""1063823W""|""8209""|""South Fork West""|""""|""13-OCT-1978"""
"South Platte|""183336""|""Populated Place""|""Jefferson""|""CO""|""392427N""|""1051017W""|""6099""|""Platte Canyon""|""""|""13-OCT-1978"""
"South Roggen|""180904""|""Populated Place""|""Weld""|""CO""|""400608N""|""1042019W""|""4806""|""South Roggen""|""""|""13-OCT-1978"""
"Southern Ute Census Designated Place|""2583299""|""Census""|""La Plata""|""CO""|""370430N""|""1073536W""|""6562""|""Tiffany""|""""|""31-MAR-2010"""
"Southfield Park|""2110921""|""Populated Place""|""Arapahoe""|""CO""|""393602N""|""1045036W""|""5686""|""Parker""|""""|""03-APR-2007"""
"Southglenn|""1867089""|""Populated Place""|""Arapahoe""|""CO""|""393514N""|""1045710W""|""5587""|""Highlands Ranch""|""""|""15-MAY-2000"""
"Southglenn Census Designated Place (historical)|""2408782""|""Census""|""Arapahoe""|""CO""|""393530N""|""1045725W""|""5522""|""Highlands Ranch""|""""|""11-MAR-2008"""
"Southpark|""2354575""|""Populated Place""|""Arapahoe""|""CO""|""393430N""|""1050113W""|""5489""|""Littleton""|""""|""28-SEP-2007"""
"Spanish Village|""180665""|""Populated Place""|""Weld""|""CO""|""402304N""|""1043247W""|""4613""|""Kersey""|""""|""13-OCT-1978"""
"Spar City|""204765""|""Populated Place""|""Mineral""|""CO""|""374226N""|""1065806W""|""9465""|""Spar City""|""""|""13-OCT-1978"""
"Spencer Heights|""177081""|""Populated Place""|""Larimer""|""CO""|""404027N""|""1054704W""|""7903""|""Boston Peak""|""""|""13-OCT-1978"""
"Sphinx Park|""183312""|""Populated Place""|""Jefferson""|""CO""|""392528N""|""1051854W""|""7041""|""Pine""|""""|""13-OCT-1978"""
"Spivak|""182322""|""Populated Place""|""Jefferson""|""CO""|""394441N""|""1050405W""|""5407""|""Fort Logan""|""""|""13-OCT-1978"""
"Spook City|""190098""|""Populated Place""|""Saguache""|""CO""|""381348N""|""1061150W""|""9639""|""Klondike Mine""|""""|""13-OCT-1978"""
"Spring Creek Meadows|""2354584""|""Populated Place""|""Arapahoe""|""CO""|""393826N""|""1044448W""|""5741""|""Coal Creek""|""""|""28-SEP-2007"""
"Spring Hill|""2120011""|""Populated Place""|""Jefferson""|""CO""|""393807N""|""1050901W""|""5768""|""Morrison""|""""|""01-MAY-2007"""
"Spring Mesa|""2354927""|""Populated Place""|""Jefferson""|""CO""|""395016N""|""1051155W""|""5869""|""Golden""|""""|""17-OCT-2007"""
"Spring Ranch|""2354973""|""Populated Place""|""Jefferson""|""CO""|""394159N""|""1051856W""|""7556""|""Evergreen""|""""|""17-OCT-2007"""
"Springdale|""178609""|""Populated Place""|""Boulder""|""CO""|""400635N""|""1052130W""|""6562""|""Boulder""|""""|""13-OCT-1978"""
"Springfield|""203868""|""Populated Place""|""Baca""|""CO""|""372430N""|""1023652W""|""4360""|""Springfield East""|""""|""13-OCT-1978"""
"Spruce|""193180""|""Populated Place""|""Douglas""|""CO""|""390924N""|""1045242W""|""7054""|""Larkspur""|""""|""13-OCT-1978"""
"Sprucedale|""182552""|""Populated Place""|""Jefferson""|""CO""|""393520N""|""1052108W""|""7625""|""Conifer""|""""|""13-OCT-1978"""
"Sprucewood|""183591""|""Populated Place""|""Douglas""|""CO""|""392056N""|""1050715W""|""7090""|""Devils Head""|""""|""13-OCT-1978"""
"Stage|""180542""|""Populated Place""|""Weld""|""CO""|""403642N""|""1044434W""|""4993""|""Eaton""|""""|""13-OCT-1978"""
"Stanley Heights Subdivision|""197750""|""Populated Place""|""Larimer""|""CO""|""402252N""|""1053016W""|""7543""|""Estes Park""|""""|""01-SEP-1992"""
"Stanley Park|""182562""|""Populated Place""|""Jefferson""|""CO""|""393706N""|""1051734W""|""7792""|""Conifer""|""""|""13-OCT-1978"""
"Stapleton|""178823""|""Populated Place""|""Montezuma""|""CO""|""372956N""|""1082417W""|""7136""|""Dolores East""|""""|""13-OCT-1978"""
"Starkville|""204813""|""Populated Place""|""Las Animas""|""CO""|""370655N""|""1043127W""|""6378""|""Starkville""|""""|""13-OCT-1978"""
"State Bridge|""175808""|""Populated Place""|""Eagle""|""CO""|""395128N""|""1063859W""|""6742""|""State Bridge""|""""|""13-OCT-1978"""
"Steamboat II|""196767""|""Populated Place""|""Routt""|""CO""|""403029N""|""1065424W""|""6608""|""Mad Creek""|""""|""01-NOV-1991"""
"Steamboat Springs|""172749""|""Populated Place""|""Routt""|""CO""|""402906N""|""1064954W""|""6732""|""Steamboat Springs""|""""|""13-OCT-1978"""
"Stelbars Lindland|""172718""|""Populated Place""|""Jackson""|""CO""|""403428N""|""1060353W""|""8661""|""Gould""|""""|""13-OCT-1978"""
"Stem Beach|""193780""|""Populated Place""|""Pueblo""|""CO""|""380950N""|""1043837W""|""4964""|""Southwest Pueblo""|""""|""13-OCT-1978"""
"Sterling|""202901""|""Populated Place""|""Logan""|""CO""|""403732N""|""1031228W""|""3937""|""Sterling North""|""""|""13-OCT-1978"""
"Stollsteimer|""184439""|""Populated Place""|""Archuleta""|""CO""|""370830N""|""1072117W""|""6286""|""Chimney Rock""|""""|""13-OCT-1978"""
"Stone City|""193887""|""Populated Place""|""Pueblo""|""CO""|""382655N""|""1045140W""|""5545""|""Stone City""|""""|""13-OCT-1978"""
"Stone Ridge Park|""2354655""|""Populated Place""|""Arapahoe""|""CO""|""394103N""|""1044744W""|""5551""|""Fitzsimons""|""""|""28-SEP-2007"""
"Stonegate|""1852850""|""Populated Place""|""Douglas""|""CO""|""393151N""|""1044814W""|""5869""|""Parker""|""""|""21-JAN-2000"""
"Stonegate Census Designated Place|""2410002""|""Census""|""Douglas""|""CO""|""393208N""|""1044813W""|""5896""|""Parker""|""""|""11-MAR-2008"""
"Stoneham|""182781""|""Populated Place""|""Weld""|""CO""|""403620N""|""1034000W""|""4583""|""Stoneham""|""""|""13-OCT-1978"""
"Stoner|""176933""|""Populated Place""|""Montezuma""|""CO""|""373522N""|""1081912W""|""7474""|""Stoner""|""""|""13-OCT-1978"""
"Stonewall|""204789""|""Populated Place""|""Las Animas""|""CO""|""370908N""|""1050102W""|""7736""|""Stonewall""|""""|""13-OCT-1978"""
"Stonewall (historical)|""196811""|""Populated Place""|""Chaffee""|""CO""|""383752N""|""1062135W""|""11263""|""Saint Elmo""|""""|""01-NOV-1991"""
"Stonewall Gap|""193072""|""Populated Place""|""Las Animas""|""CO""|""370905N""|""1050219W""|""7930""|""Stonewall""|""""|""13-OCT-1978"""
"Stonewall Gap Census Designated Place|""2583300""|""Census""|""Las Animas""|""CO""|""370938N""|""1050203W""|""7963""|""Stonewall""|""""|""31-MAR-2010"""
"Stonington|""196221""|""Populated Place""|""Baca""|""CO""|""371737N""|""1021115W""|""3809""|""Stonington""|""""|""13-OCT-1978"""
"Stove Prairie Landing|""177145""|""Populated Place""|""Larimer""|""CO""|""404057N""|""1052321W""|""6066""|""Big Narrows""|""""|""13-OCT-1978"""
"Strasburg|""184999""|""Populated Place""|""Adams""|""CO""|""394418N""|""1041924W""|""5381""|""Strasburg""|""""|""13-OCT-1978"""
"Strasburg Census Designated Place|""2410008""|""Census""|""Arapahoe""|""CO""|""394305N""|""1041910W""|""5420""|""Strasburg""|""""|""11-MAR-2008"""
"Stratmoor|""1867090""|""Populated Place""|""El Paso""|""CO""|""384626N""|""1044647W""|""5787""|""Colorado Springs""|""""|""15-MAY-2000"""
"Stratmoor Census Designated Place|""2410011""|""Census""|""El Paso""|""CO""|""384621N""|""1044643W""|""5791""|""Colorado Springs""|""""|""11-MAR-2008"""
"Stratmoor Hills|""193530""|""Populated Place""|""El Paso""|""CO""|""384659N""|""1044740W""|""5948""|""Colorado Springs""|""""|""13-OCT-1978"""
"Stratton|""204821""|""Populated Place""|""Kit Carson""|""CO""|""391812N""|""1023617W""|""4413""|""Stratton""|""""|""13-OCT-1978"""
"Stratton|""191289""|""Populated Place""|""Teller""|""CO""|""384452N""|""1050900W""|""10394""|""Cripple Creek South""|""""|""13-OCT-1978"""
"Stratton Meadows|""193508""|""Populated Place""|""El Paso""|""CO""|""384812N""|""1044842W""|""5928""|""Colorado Springs""|""""|""13-OCT-1978"""
"Stringtown|""180149""|""Populated Place""|""Lake""|""CO""|""391401N""|""1061909W""|""9813""|""Leadville South""|""""|""13-OCT-1978"""
"Strong|""194224""|""Populated Place""|""Huerfano""|""CO""|""374245N""|""1045408W""|""6394""|""Black Hills""|""""|""13-OCT-1978"""
"Stuart|""195326""|""Populated Place""|""Kiowa""|""CO""|""382817N""|""1021141W""|""4032""|""Stuart""|""""|""13-OCT-1978"""
"Sugar|""195424""|""Populated Place""|""Prowers""|""CO""|""380901N""|""1024007W""|""3740""|""Wiley""|""""|""13-OCT-1978"""
"Sugar City|""195392""|""Populated Place""|""Crowley""|""CO""|""381355N""|""1033947W""|""4304""|""Sugar City""|""""|""13-OCT-1978"""
"Sugar Junction|""190409""|""Populated Place""|""Rio Grande""|""CO""|""373404N""|""1060645W""|""7644""|""Homelake""|""""|""13-OCT-1978"""
"Sugarloaf|""204678""|""Populated Place""|""Boulder""|""CO""|""400101N""|""1052426W""|""7805""|""Gold Hill""|""""|""13-OCT-1978"""
"Sugarloaf Census Designated Place|""2583301""|""Census""|""Boulder""|""CO""|""400108N""|""1052428W""|""7838""|""Gold Hill""|""""|""31-MAR-2010"""
"Sullivan|""184823""|""Populated Place""|""Arapahoe""|""CO""|""394017N""|""1045353W""|""5479""|""Englewood""|""""|""13-OCT-1978"""
"Summer Lake|""2354676""|""Populated Place""|""Arapahoe""|""CO""|""393811N""|""1044602W""|""5758""|""Fitzsimons""|""""|""28-SEP-2007"""
"Summer Valley|""2354674""|""Populated Place""|""Arapahoe""|""CO""|""393833N""|""1044652W""|""5666""|""Fitzsimons""|""""|""28-SEP-2007"""
"Summerville|""178525""|""Populated Place""|""Boulder""|""CO""|""400325N""|""1052340W""|""7408""|""Gold Hill""|""""|""13-OCT-1978"""
"Summitville (historical)|""190615""|""Populated Place""|""Rio Grande""|""CO""|""372550N""|""1063532W""|""11286""|""Summitville""|""""|""13-OCT-1978"""
"Sunbeam|""170712""|""Populated Place""|""Moffat""|""CO""|""403303N""|""1081145W""|""5889""|""Sunbeam""|""""|""13-OCT-1978"""
"Sundown|""2354680""|""Populated Place""|""Arapahoe""|""CO""|""393748N""|""1044920W""|""5659""|""Fitzsimons""|""""|""28-SEP-2007"""
"Sunland|""2354732""|""Populated Place""|""Jefferson""|""CO""|""394958N""|""1050429W""|""5436""|""Arvada""|""""|""28-SEP-2007"""
"Sunnyside|""178586""|""Populated Place""|""Boulder""|""CO""|""400013N""|""1052254W""|""6391""|""Gold Hill""|""""|""13-OCT-1978"""
"Sunnyside|""190446""|""Populated Place""|""Mineral""|""CO""|""375046N""|""1065737W""|""8901""|""Creede""|""""|""13-OCT-1978"""
"Sunnyslope Estates|""2108215""|""Populated Place""|""Adams""|""CO""|""395633N""|""1050224W""|""5295""|""Lafayette""|""""|""27-FEB-2007"""
"Sunnyvale|""2354619""|""Populated Place""|""Arapahoe""|""CO""|""394324N""|""1045221W""|""5400""|""Fitzsimons""|""""|""28-SEP-2007"""
"Sunset|""178500""|""Populated Place""|""Boulder""|""CO""|""400209N""|""1052808W""|""7726""|""Gold Hill""|""""|""13-OCT-1978"""
"Sunset City|""201739""|""Populated Place""|""Fremont""|""CO""|""382445N""|""1052502W""|""6755""|""McIntyre Hills""|""""|""13-OCT-1978"""
"Sunset Ridge|""2354402""|""Populated Place""|""Adams""|""CO""|""395158N""|""1050204W""|""5489""|""Arvada""|""""|""28-SEP-2007"""
"Sunshine|""178617""|""Populated Place""|""Boulder""|""CO""|""400357N""|""1052200W""|""7116""|""Boulder""|""""|""13-OCT-1978"""
"Sunshine Census Designated Place|""2583302""|""Census""|""Boulder""|""CO""|""400349N""|""1052211W""|""7346""|""Boulder""|""""|""31-MAR-2010"""
"Sunstream|""2354703""|""Populated Place""|""Jefferson""|""CO""|""395204N""|""1050605W""|""5423""|""Arvada""|""""|""28-SEP-2007"""
